joy,holidays driving along road beautiful scenery boyfriend not really talking feeling overwhelmed
shame,lying friend something trivial
guilt,promised task someone close outset knew important came let
joy,good news sick relative
fear,walking dark
anger,getting terrible meals paying heaps
sadness,felt lonely writing family
disgust,person talking situation eating
shame,felt spoke terribly got mad person important life
guilt,not giving something lent
joy,received te score acceptance university goal since left bank year earlier
fear,every time see spider snake
anger,younger brother fighting over kept turning off every seconds not listening authority cheeky fought ended tears won
sadness,first time left home
disgust,camp boys girls one cabin one guy forced upon another girl intercourse girl bunk beneath pretending asleep not ill
shame,new jeans split youth group
guilt,told mum came midnight really
joy,ca remember specific event besides moderately happy year ago
fear,left alone dark young
anger,ca remember exact example
sadness,close relative dying cancer found last week
disgust,doctors ignored relative complained pain dying cancer
shame,one best broke off relationship feelings stronger felt not really encourage leave stay still felt shame
sadness,fact made ashamed felt sadness
disgust,person eat half cockroach cake without knowing
shame,situation center attention things happened without control showed disagreement ignorance
guilt,let person assume fault committed
joy,finally found place live felt relieved predicting changes life became happy
fear,dreamed attacked friend
anger,left person loved without reason
sadness,fight sister know care
disgust,kissed soembody expect
